staff_id,first_name,amount,max_amount,min_amount,avg_amount
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,9.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,9.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,9.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,11.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,9.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,10.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,8.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,6.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,7.99,11.99,0.00,4.1486725178277564
1,Mike,5.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,9.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,3.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,2.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,0.99,11.99,0.00,4.1486725178277564
1,Mike,1.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
1,Mike,4.99,11.99,0.00,4.1486725178277564
